order_id,user_id,merchant_id,Booking_state_simple,Time_Order,trading_value,city_id,taxi_type_id,basket_size,GMV,commission_from_merchant
9119410579,17714298,5-CZN2DEMXNACTE6,CANCELLED_DRIVER,4/11/2021,154999,9,1510,120000,137000,27273
5252661838,37790412,5-CZJWL6XKCJJAAN,CANCELLED_DRIVER,4/12/2021,1036206,9,1510,40000,60000,9091
5287517013,78299912,5-CZDUCXCBJJLVEX,COMPLETED,4/13/2021,318000,115,6435,55000,72000,10000
8618770188,16079061,AWhVGdNokk5cOZVWu2Ip,COMPLETED,4/14/2021,174976,9,1510,25000,45000,5682
4047015589,91311000,5-C2JKJRBCFAMFTX,UNALLOCATED,4/15/2021,164787,9,1510,270300,290300,17201
6533870076,15515239,5-C2WGR2VAR7UCEE,COMPLETED,4/16/2021,56921,115,6435,70000,100000,12727
2563013742,57422427,5-C2VUVEX3N6DZC2,UNALLOCATED,4/17/2021,117251,9,10066,290000,315000,39545
5978477780,71300450,5-C22ZR2JYJTUHLX,UNALLOCATED,4/18/2021,189331,9,1510,120000,120000,0
9446587483,78299912,5-CZJWLY6YCB3JLN,COMPLETED,4/19/2021,333455,83,4501,114000,131000,20727
5036214142,29719870,5-CZBCLT2JAEMXR6,CANCELLED_DRIVER,4/20/2021,61387,9,1510,161000,178000,36591
8881365188,37790412,5-CYXAV2NGLE2VVA,COMPLETED,4/21/2021,24226,24,2980,35000,75000,6364
4824216443,81676526,5-CY31EEUVNN4YHA,CANCELLED_DRIVER,4/22/2021,123859,24,2980,143000,161000,19500
2483931759,78364882,5-C2M2R73GJEXDLA,UNALLOCATED,4/23/2021,23605,9,10066,28000,50000,1782
4877016847,84581531,5-CZEXL7D1RPNWKA,CANCELLED_DRIVER,4/24/2021,173994,9,1510,40000,64000,5455
2971428895,78176011,VNGFVN000003m2,CANCELLED_DRIVER,4/25/2021,507183,9,1510,48000,72000,5673
7068287818,16747073,5-C2U2DAXBNTKFMA,COMPLETED,4/26/2021,82849,9,10066,25000,47000,2727
4721984309,57431439,5-C2V3E7BZLYCAL6,COMPLETED,4/27/2021,102749,9,1510,45000,65000,8182
6954845380,59124362,5-CZDXHEKHTK6KEA,UNALLOCATED,4/28/2021,125331,9,1510,47000,67000,10682
7297427795,78820081,5-CZKKA2TKAFAKTT,COMPLETED,4/29/2021,352124,9,1510,49000,69000,8909
3079733306,83005883,5-C2BFTJ5YVFEGTX,COMPLETED,4/30/2021,537314,9,1510,63000,80000,14318
5616231573,48477974,5-C2AECBE1WGE3DA,COMPLETED,5/1/2021,105739,14,3490,250000,276000,42273
2313561222,16079061,5-C2DKC2A2TYU3LN,COMPLETED,5/2/2021,79062,9,1510,45000,65000,10227
3859620607,15515239,5-C2VEKGL3VJXTV6,UNALLOCATED,5/3/2021,38550,9,10066,160000,179000,21818
5544315945,81676526,5-C2TXC7XJHF3YA2,CANCELLED_DRIVER,5/4/2021,738685,9,10066,79000,98000,7182
6734454345,78434551,VNGFVN000008m4,UNALLOCATED,5/5/2021,239397,24,2980,130000,147000,23636
5880226021,78434551,AWg7hOFsLieWGVhxAvNr,UNALLOCATED,5/6/2021,353564,24,2980,338000,355000,61455
3084569448,31493375,5-C2M2R73GJEXDLA,COMPLETED,5/7/2021,32083,9,10066,36000,58000,2291
3882001872,57431439,5-CYVZPEDUWB22TE,COMPLETED,5/8/2021,80459,9,1510,177000,235000,35682
1696943425,15515239,5-C23FJXJVKETCGA,COMPLETED,5/9/2021,45377,70,9532,45000,64000,8182
6167128399,32336546,5-C2TKT65DSCCTAA,CANCELLED_DRIVER,5/10/2021,113544,9,1510,146000,163000,33182
8769932362,48530705,5-CZCUAY2CCUUTMA,COMPLETED,5/11/2021,99432,9,1510,40000,66000,9091
1530244754,89284768,5-C2UXBBTUKAXYGE,COMPLETED,5/12/2021,581131,9,1510,49000,76000,11136
3085898503,78820081,5-C2V1GLNYVJ5ZR2,COMPLETED,5/13/2021,210444,14,3490,45000,65000,8182
6049828127,83005883,5-C2D3JXCHGT6TJ6,COMPLETED,5/14/2021,119635,9,1510,36000,56000,8182
1847259365,81676526,5-C2EAA7EETJTTC2,CANCELLED_DRIVER,5/15/2021,112898,9,1510,264000,281000,48000
3113698927,57422427,5-C2B1AXBJJ2DEEX,COMPLETED,5/16/2021,326658,9,1510,37000,61000,6727
9155809573,78364882,5-CY2ZGTDWFAJXEE,COMPLETED,5/17/2021,76576,83,4501,101000,118000,18364
7612077656,29719870,AWiDkoq0kk5cOZVWvDNY,COMPLETED,5/18/2021,1429231,9,1510,70000,87000,15909
5508148312,83005883,5-CZC1GP3ZJJUET2,UNALLOCATED,5/19/2021,497361,9,1510,64000,84000,14545
3662426136,50770031,5-CZMBVNEDGTX2BE,COMPLETED,5/20/2021,216266,24,2980,214000,231000,25291
5405152484,44453415,5-C2LWNFW2GCCEVN,COMPLETED,5/21/2021,50799,9,1510,37000,57000,8409
1568658243,48530705,5-C2V2ANU2PEC2AX,COMPLETED,5/22/2021,140172,9,1510,40000,60000,9091
1632541595,15515239,5-C2JZLT5UG33ALE,COMPLETED,5/23/2021,62349,9,1510,59000,76000,5364
6206239546,84581531,5-CYW1NACDA6DEAX,COMPLETED,5/24/2021,157168,9,1510,128000,158000,11636
3088152747,89284768,5-C23YSCD3VZNXRX,COMPLETED,5/25/2021,17177,14,3490,55000,72000,10000
1903771618,32336546,5-C2CYV2XTJB52VJ,COMPLETED,5/26/2021,35034,83,4501,28000,47000,5091
8181413943,83005883,5-C2U2DALFWCEGBA,CANCELLED_DRIVER,5/27/2021,295142,9,10066,103000,122000,11236
8125988430,48530705,5-C2VEJJWTVK2KUA,COMPLETED,5/28/2021,284786,90,2528,44000,63000,8000
1513138606,13633008,AWgRy3ponMVKL6mzncsG,CANCELLED_DRIVER,5/29/2021,391885,9,1510,284600,304600,18111
4496699315,64223232,VNGFVN000002un,COMPLETED,5/30/2021,57101,9,1510,160000,194000,21818
5215093607,16079061,5-C2MTCYVKN2CEL2,COMPLETED,5/31/2021,101681,9,1510,106000,123000,14455
2249659034,74712688,5-CZJANKJUPGCWJX,UNALLOCATED,6/1/2021,133103,24,2980,150000,172000,27273
5238869328,84581531,5-C2TWG6VXDCM2RE,COMPLETED,6/2/2021,165898,9,10066,147400,166400,6700
3902584871,64223232,5-C2MWJ2DFBBKGRA,COMPLETED,6/3/2021,122532,9,1510,50000,71000,6818
8035249259,16395054,5-CZDJL72ABBXZVT,COMPLETED,6/4/2021,115779,108,7180,25000,44000,4545
7180438281,42845952,5-C2WXT2WUC2MXVJ,UNALLOCATED,6/5/2021,70587,9,1510,80000,97000,14545
1352472312,37790412,VNGFVN000006w3,COMPLETED,6/6/2021,240725,9,1510,49000,78000,6682
1020758163,17433986,5-CYWCA6B2JY3ER2,CANCELLED_DRIVER,6/7/2021,135345,9,1510,36800,106800,5687
7206886997,13633008,5-CYWHVT62ECBATE,COMPLETED,6/8/2021,18337,24,2980,30000,49000,5455
3861665875,47043856,5-C2NXGJTXALMFJE,COMPLETED,6/9/2021,24897,24,10625,13000,35000,591
8932198239,78434551,5-C2BXGP5EJX3JKA,UNALLOCATED,6/10/2021,69026,105,4490,16000,45000,2909
5205191214,50770031,VNGFVN000000yg,COMPLETED,6/11/2021,355331,9,1510,36000,56000,5564
9007311202,47043856,5-C2NYA7JDRAUVGA,CANCELLED_DRIVER,6/12/2021,10000,9,1510,42000,62000,9545
4977827916,17714298,5-CZJEBE33L4JYL2,COMPLETED,6/13/2021,346533,9,1510,70000,92000,15909
3953122099,80678125,5-CYMCJ7KFJUNGG6,COMPLETED,6/14/2021,51496,95,9550,235000,269000,0
1611560350,82610716,5-CZM2GVAXT2KVFE,COMPLETED,6/15/2021,272751,9,10066,47000,70000,5127
1922425050,16395054,5-C23KPB4KG26BPA,COMPLETED,6/16/2021,79598,9,1510,120000,137000,21818
6223052534,16079061,5-C2NYA7JDRGDGWA,COMPLETED,6/17/2021,85285,9,1510,38000,58000,6909
3994959441,57422427,5-C23DTTKEVU2AAJ,COMPLETED,6/18/2021,66588,24,2980,283000,316000,51455
8926109124,71300450,5-CY4ANLDCGXWUHA,COMPLETED,6/19/2021,99859,24,2980,378000,395000,68727
1890836449,37305184,5-CYTYG8EKLJ3DWE,COMPLETED,6/20/2021,72424,9,1510,48000,68000,8727
3535866275,57422427,5-C2ADENCBVJXWJN,COMPLETED,6/21/2021,122820,70,9532,35000,54000,6364
5564861801,16079061,5-C2JTJACFNK4WTJ,COMPLETED,6/22/2021,40997,14,3490,50000,69000,9091
4043520122,84581531,5-CY4EAYBFPENXA6,COMPLETED,6/23/2021,84111,9,1510,40000,64000,5455
6148993607,57628277,5-CZCXR8N1A323TT,COMPLETED,6/24/2021,124940,9,1510,39000,63000,5318
9315785067,15515239,5-C23XEU4BCGMVGJ,COMPLETED,6/25/2021,68389,9,1510,42000,62000,7636
4484076479,57422427,5-C2EWCAT3AFTYE2,COMPLETED,6/26/2021,62844,9,1510,40000,60000,7273
3824833796,17433986,5-C2DKR3T1FBUJAN,COMPLETED,6/27/2021,109611,24,2980,70000,87000,9545
2806737052,74712688,5-C2VGABU1BBMVDA,UNALLOCATED,6/28/2021,44939,14,3490,43000,63000,5864
8214276231,24448833,5-CZKJBBMVDAEZLA,UNALLOCATED,6/29/2021,40710,9,1510,158000,175000,25855
8384871734,24448833,VNGFVN000008w5,COMPLETED,6/30/2021,5029733,9,1510,209000,257000,22800
6235741660,17714298,VNGFVN000002bs,CANCELLED_DRIVER,7/1/2021,94293,9,1510,60000,80000,10909
4669256830,16395054,5-C2EXAA4CAA31LA,CANCELLED_DRIVER,7/2/2021,57078,24,2980,449000,466000,81636
5360417999,83005883,5-CZLCA3MJT7DTAT,COMPLETED,7/3/2021,563999,9,1510,33000,53000,7500
8176039996,17714298,5-C2EAEE2JRABJGJ,UNALLOCATED,7/4/2021,197988,9,1510,35000,55000,8750
6752968428,16395054,VNGFVN000006i6,UNALLOCATED,7/5/2021,55692,9,1510,98000,115000,12152
3075317606,16747073,5-C2TYSELWRBT2C6,UNALLOCATED,7/6/2021,85309,9,1510,374000,398000,68000
7201018915,57628277,5-CZEWNB3CLY3HWE,COMPLETED,7/7/2021,32840,9,1510,30000,50000,6818
8111192942,83005883,5-CYMWAKUKN8L1FE,COMPLETED,7/8/2021,695290,9,1510,101000,194000,18364
8229168070,49303904,5-CZEVTEMCTA41HA,CANCELLED_DRIVER,7/9/2021,192693,9,1510,43000,70000,9773
5028902967,59124362,5-CY4XGLNVT4AYEX,CANCELLED_DRIVER,7/10/2021,142848,24,2980,195000,212000,35455
6760007746,24448833,5-C2V1GLNYRXAYNX,COMPLETED,7/11/2021,5091156,14,3490,134000,154000,13723
1300843194,50770031,5-CZCFEUAHE6DDBE,CANCELLED_DRIVER,7/12/2021,216910,9,10066,209000,240000,24700
2915893258,84581531,5-C2EUG7VUNBX1C6,COMPLETED,7/13/2021,158997,24,2980,134000,153000,24364
7000268167,59124362,VNGFVN000001xj,COMPLETED,7/14/2021,85340,9,1510,170000,191000,23182
2293562439,29719870,5-CYTKFCKKTEE1VN,UNALLOCATED,7/15/2021,1366190,9,1510,71000,117000,9682
8278825852,16395054,5-CZM1HBCFAGMTC6,CANCELLED_DRIVER,7/16/2021,111006,9,1510,27000,82000,6136
5721678277,49303904,5-C2NTRVKJG4KELE,CANCELLED_DRIVER,7/17/2021,114814,9,1510,110000,161000,25000
2560892302,64223232,5-C2WZHE3FJT6UME,COMPLETED,7/18/2021,65743,9,10066,42500,64500,5795
4764561109,37305184,5-C23BWELGJRBWAA,COMPLETED,7/19/2021,67537,9,1510,40000,60000,9091
2616552109,29719870,5-C2AKJJWHFFEUCT,CANCELLED_DRIVER,7/20/2021,63339,9,1510,216000,233000,22500
7118417760,78299912,AWg7ixk66sn1d-vrsutR,COMPLETED,7/21/2021,686961,24,2980,29000,48000,5273
1990525285,24448833,5-CZCYLRDYJT3VA6,UNALLOCATED,7/22/2021,5033588,14,3490,37000,57000,6727
9076563363,64311991,5-CZBACCMUL3CUBE,COMPLETED,7/23/2021,117512,9,1510,35000,59000,4455
4624290773,64432110,5-C222NJC3AE4ZNE,COMPLETED,7/24/2021,262997,9,10066,540,30540,0
3518677834,83918962,5-C2CDA8NKFA42TA,UNALLOCATED,7/25/2021,123005,9,1510,31000,56000,7045
1118947328,17714298,5-CYXDJ3UTGAX3T2,COMPLETED,7/26/2021,112951,24,2980,565000,599000,77045
6442314180,17433986,5-C2WBVRLYVB21RT,COMPLETED,7/27/2021,56684,9,10066,30000,52000,4091
4107342682,57431439,5-CY3DJU3KLJBACA,COMPLETED,7/28/2021,13874,9,1510,110000,134000,15000
2220776248,91311000,5-CYVTANWHG4KXPA,COMPLETED,7/29/2021,87200,9,1510,237000,271000,32318
7023956068,17433986,5-CYVHJBCZEYNASA,CANCELLED_DRIVER,7/30/2021,52940,95,9550,31000,50000,3664
8881324837,17714298,5-CYXBVYBWEU6FDE,UNALLOCATED,7/31/2021,106157,95,9550,128000,128000,17455
7982820463,17714298,5-CZLGCNJKJPB3RJ,COMPLETED,8/1/2021,291136,9,1510,54000,72000,8836
2018858444,13633008,AWg2f8RyUxnp0OW7lTtQ,UNALLOCATED,8/2/2021,175061,24,2980,222400,243400,40436
6026125849,16079061,VNGFVN000008uo,COMPLETED,8/3/2021,34581,24,2980,343000,366000,31182
5049310537,78434551,5-C2TVJAUUENDKKA,COMPLETED,8/4/2021,189705,9,1510,42000,68000,7636
8911974412,64311991,5-C23CT4EVSAEGRJ,COMPLETED,8/5/2021,1015711,24,2980,40000,58000,7273
4888804656,74712688,5-C2VCLACETUETBA,COMPLETED,8/6/2021,68951,9,1510,25000,50000,5682
6613707616,46989720,5-C2UGFA3XJLM1VE,CANCELLED_DRIVER,8/7/2021,2243864,9,10066,162700,181700,0
2449878464,49303904,5-CYNANNKVEUAUL2,COMPLETED,8/8/2021,104924,93,9032,42000,65000,5727
3453063604,50770031,5-C22EEJMJNTUELA,COMPLETED,8/9/2021,272819,108,7180,15000,34000,2727
4414249368,64223232,5-C22VJ3CXTLDAR6,CANCELLED_DRIVER,8/10/2021,33840,93,9032,40000,60000,7273
1574004363,37305184,5-C2TVKEVDHA6VRE,COMPLETED,8/11/2021,104714,9,10066,27000,49000,1227
6249744234,57628277,VNGFVN0000004f,CANCELLED_DRIVER,8/12/2021,103039,9,1510,224000,274000,40727
3099958065,84581531,5-CYVFLVKYBEUELJ,CANCELLED_DRIVER,8/13/2021,187647,9,1510,43000,63000,6255
2790903697,64432110,5-CY4CEA4XRVLXG2,UNALLOCATED,8/14/2021,322975,95,9550,55000,72000,10000
8422832337,29719870,5-C2XJMFWZHAE2A2,CANCELLED_DRIVER,8/15/2021,1099241,9,10066,432000,467000,58909
1001872303,31493375,VNGFVN000000vy,UNALLOCATED,8/16/2021,88476,9,1510,126000,143000,28636
5290465625,29719870,5-CZMXAAL1VYJEAE,UNALLOCATED,8/17/2021,1325302,24,2980,185000,202000,33636
2483728035,64311991,5-C2TGGFX2SGK2ET,CANCELLED_DRIVER,8/18/2021,86670,108,7180,25000,44000,4545
4984953050,32336546,5-CZJBJ8CYA3EDCT,COMPLETED,8/19/2021,30988,108,7180,45000,64000,8182
4593574385,64432110,5-C2MHJT22N7WYNT,COMPLETED,8/20/2021,90008,9,10066,172000,202000,15636
4277929488,78434551,5-CYMAPGBDR8N3CX,CANCELLED_DRIVER,8/21/2021,371896,9,1510,144000,180000,19636
7652522120,29719870,5-C2U3TX3WVJNTVE,CANCELLED_DRIVER,8/22/2021,608314,9,1510,150000,167000,27273
2605146845,71300450,5-C2EUKEDTAUDKLX,COMPLETED,8/23/2021,112562,9,1510,40000,65000,9091
9984848875,81676526,AWgm9RyULieWGVhxTxw6,CANCELLED_DRIVER,8/24/2021,1768990,9,1510,120000,141000,13091
3381494683,31493375,5-CZB3EB5FSBDYEE,COMPLETED,8/25/2021,107888,9,1510,42000,62000,9545
3986436473,37305184,5-CYUGRAB1WE5AEE,UNALLOCATED,8/26/2021,29424,9,1510,219000,252000,29864
4772283757,84581531,VNGFVN000000l8,CANCELLED_DRIVER,8/27/2021,515154,9,1510,100000,117000,22727
1527845068,91311000,5-C2BWMAUCTEMWAN,CANCELLED_DRIVER,8/28/2021,63890,9,10066,60000,88000,10909
6661664897,78434551,5-CY4XGEV3CVD2HA,UNALLOCATED,8/29/2021,176500,9,1510,55000,72000,12500
3445382877,16747073,5-C2UHDATVEN5ZV6,UNALLOCATED,8/30/2021,102379,9,1510,42000,62000,7636
9017680719,84581531,5-C2BWNRNTCEK3CN,COMPLETED,8/31/2021,153596,9,1510,165000,182000,30000
5634981442,57422427,5-C2TWDEVKTRKDJT,COMPLETED,9/1/2021,134860,9,1510,45000,65000,10227
8050547684,37305184,5-C2CKCBMGCETDPE,COMPLETED,9/2/2021,156820,9,1510,34000,54000,7727
1943594958,17714298,5-C2CERPVHVZMWUE,UNALLOCATED,9/3/2021,101963,9,1510,40000,60000,9091
5329787375,29719870,5-C2UACBECGXDAGE,COMPLETED,9/4/2021,77846,9,1510,46000,66000,8364
3218641891,37305184,5-C2V1GLNYTJUHAE,COMPLETED,9/5/2021,6829834,14,3490,43000,63000,7818
8920842130,78364882,5-C2WGT6CKTRNDL6,COMPLETED,9/6/2021,113227,9,10066,47000,69000,6409
5249414055,16747073,5-CY6JTVNZGNLGNE,COMPLETED,9/7/2021,110080,24,2980,25000,45000,4545
6184208946,81676526,5-C23FJXJVKAVJV6,UNALLOCATED,9/8/2021,1022689,70,9532,43000,62000,5864
6772242264,69165320,5-CYXGE6AAJ6XDRA,COMPLETED,9/9/2021,122888,9,1510,200000,240000,23636
3613225189,57628277,5-C2DWG4LWEF2GLE,COMPLETED,9/10/2021,70315,9,1510,42000,72000,9545
8991930109,80678125,5-CZCGWAUEN2ABDA,COMPLETED,9/11/2021,37940,9,1510,55000,72000,10000
5290240143,32336546,5-CZEBLVK3ERAGJT,UNALLOCATED,9/12/2021,172610,14,3490,80000,97000,14545
8591391607,17433986,5-C2V1GLNYNRBVKA,COMPLETED,9/13/2021,83512,14,3490,43000,63000,7818
4875266607,78299912,5-C2AWNET2EKTFC2,COMPLETED,9/14/2021,233172,9,1510,46000,66000,10455
6624260164,49303904,AWiDPYW-kk5cOZVWvDCo,CANCELLED_DRIVER,9/15/2021,131953,9,1510,123000,143000,11182
2572484096,81676526,5-CYUFNX3YTGAFL2,CANCELLED_DRIVER,9/16/2021,1646942,24,2980,135000,152000,24545
1015548797,81676526,5-CZE1TPV1JU3JEX,COMPLETED,9/17/2021,576796,24,2980,70000,87000,12727
3997952074,78434551,5-CZKUL3KKEYVYVE,UNALLOCATED,9/18/2021,71154,9,1510,35000,55000,6364
6117895149,64311991,5-CZE2UEMZE3VDCN,CANCELLED_DRIVER,9/19/2021,194836,95,9550,78000,97000,10636
1877489753,13633008,5-CZLXCFMJEE4CEX,CANCELLED_DRIVER,9/20/2021,150637,24,2980,22000,53000,4000
4962137681,78364882,5-C2ACKBNGLLLULE,CANCELLED_DRIVER,9/21/2021,170926,9,1510,288000,317000,52364
5816315632,91311000,AWkoiOM-R-bAtZoKZ-lt,COMPLETED,9/22/2021,92735,9,1510,45000,70000,8182
5232508960,57422427,5-CZDTFBMJHBB3RA,UNALLOCATED,9/23/2021,103312,108,7180,15000,34000,2727
3430362121,57422427,5-C2CDAXWHTYKXWA,COMPLETED,9/24/2021,29234,9,1510,48000,68000,10909
6738095022,78434551,5-CZMFHB62CAVXJX,UNALLOCATED,9/25/2021,291682,9,1510,30000,52000,6818
1249222888,37790412,VNGFVN0000084p,UNALLOCATED,9/26/2021,294420,24,2980,140000,157000,25455
6038848640,80678125,5-C23VJEK3A7C3LA,COMPLETED,9/27/2021,78609,9,1510,37400,57400,6800
5926291820,78299912,5-CZBACCMUPEBWN2,CANCELLED_DRIVER,9/28/2021,736644,9,1510,50000,71000,6364
5203010991,16747073,5-C2MBHEAYJLKGET,COMPLETED,9/29/2021,107330,9,1510,98000,115000,22273
2498322272,16395054,VNGFVN000007jg,UNALLOCATED,9/30/2021,93085,9,1510,149000,170000,20318
7210970019,71300450,VNGFVN000008ax,COMPLETED,10/1/2021,93737,24,2980,145000,199000,26364
6534679609,72640403,5-CZLDRYTFVB3KAT,CANCELLED_DRIVER,10/2/2021,67651,9,1510,43000,63000,9773
2330637553,84581531,5-CZNKJB6WTZBZT2,UNALLOCATED,10/3/2021,202214,9,1510,40000,65000,9091
7499465312,17714298,5-CZCWAFNTEGN1VN,UNALLOCATED,10/4/2021,5073133,9,10066,404800,433800,29440
7466836360,78820081,5-CYU2RXTZGBTXEN,COMPLETED,10/5/2021,318110,9,1510,198000,224000,27000
2593157395,42845952,5-CY5JCPMKETWDJ2,CANCELLED_DRIVER,10/6/2021,177669,9,1510,40000,60000,7273
1532304357,29719870,5-CY5BGF2ZTVNGCT,UNALLOCATED,10/7/2021,581818,9,1510,101000,118000,22955
1169131281,17714298,5-CZJGMBDVJGKTGE,UNALLOCATED,10/8/2021,102664,9,1510,40000,60000,9091
1951091976,78820081,5-CY2WTULBCPEEE6,COMPLETED,10/9/2021,548736,14,3490,59000,80000,10727
3267733529,78176011,5-CZNGCB5YJT3DSA,COMPLETED,10/10/2021,332547,9,1510,54000,71000,12273
2907515076,17714298,VNGFVN0000045t,UNALLOCATED,10/11/2021,275002,9,1510,158000,175000,18673
3810497118,57431439,5-C2EJVN6VN3A1EA,COMPLETED,10/12/2021,54950,9,1510,48000,68000,8727
3588003539,78364882,5-C2VVA7UZLRKTR2,CANCELLED_DRIVER,10/13/2021,11108,9,1510,80000,102000,14545
6469294823,64311991,5-C2DERKDDVKLCT2,COMPLETED,10/14/2021,158697,70,9532,26000,45000,4727
2959902251,31493375,5-C2XWT6BZAKUYRT,COMPLETED,10/15/2021,14666,95,9550,30000,50000,5455
6113311755,48530705,5-C2XVLAXBMEEHV6,COMPLETED,10/16/2021,292493,90,2528,38000,57000,6909
9171044528,83005883,5-C2DKC2A2TYU3LN,COMPLETED,10/17/2021,87732,9,1510,45000,65000,10227
8142028465,78434551,VNGFVN000008s6,UNALLOCATED,10/18/2021,243658,24,2980,32000,61000,5818
3221712226,71300450,5-CY2TLEWEG6BXAT,UNALLOCATED,10/19/2021,76506,9,1510,38000,58000,7600
6143143206,89284768,5-C2AGPFB2V4NDGE,UNALLOCATED,10/20/2021,28312,9,1510,30000,50000,5455
7003007897,74712688,5-C23KA8JHWGCJTT,COMPLETED,10/21/2021,74390,9,1510,40000,64000,5455
1815552621,59124362,5-CY6EL6KGAU32N6,CANCELLED_DRIVER,10/22/2021,91474,9,1510,44000,64000,8000
8609295482,16079061,5-C2J2DGN3LB4AA2,COMPLETED,10/23/2021,33832,9,1510,51000,68000,9273
8026374089,80678125,5-C2J1JBTWDABVEN,UNALLOCATED,10/24/2021,149597,9,1510,70000,87000,15909
8002545921,50770031,5-C2NUNNV3C33YRN,CANCELLED_DRIVER,10/25/2021,332540,9,1510,146000,163000,26545
7666714812,29719870,5-C2UZJN4UV6EJRT,COMPLETED,10/26/2021,679266,108,7180,40000,59000,7273
9080247272,16079061,5-CZKDAFETMEUFAE,COMPLETED,10/27/2021,54377,9,1510,53000,70000,4818
5830654152,84581531,5-C2UEMFTHJFA3VT,CANCELLED_DRIVER,10/28/2021,157378,9,1510,45000,65000,10227
4932805346,47043856,5-C2E3EUDXNJVCA2,COMPLETED,10/29/2021,77466,9,1510,149000,166000,33864
8133272152,78299912,5-CY3TCUTBGUEVNX,COMPLETED,10/30/2021,867944,83,4501,175000,200000,31818
4521441611,16079061,5-C2XVRLNTNCCJA2,CANCELLED_DRIVER,10/31/2021,53327,9,10066,29000,53000,3955
1558924623,83005883,5-C2VVEYDGJBXZEE,UNALLOCATED,11/1/2021,3837308,9,1510,35000,55000,7955
7450958692,29719870,5-CZDKJRETWEJWHE,CANCELLED_DRIVER,11/2/2021,111435,9,1510,67000,89000,15227
8363377906,17714298,5-C2WHTBVFDE5CGE,COMPLETED,11/3/2021,401234,9,10066,20000,42000,2727
9227115470,78299912,5-C2XANTDXFEWCEA,CANCELLED_DRIVER,11/4/2021,871188,9,10066,15000,38000,2045
6577094991,37790412,5-C23KA8JHWGCJTT,COMPLETED,11/5/2021,1319249,9,1510,40000,64000,5455
1800281667,83918962,5-C2DYAZNYL8K2N6,UNALLOCATED,11/6/2021,115276,9,1510,49000,75000,11136
1580981279,49303904,5-C2BUSANBA32GE2,CANCELLED_DRIVER,11/7/2021,104982,24,2980,376000,402000,68364
6454543987,84581531,5-C2V2ANU2PEC2AX,COMPLETED,11/8/2021,213999,9,1510,40000,60000,9091
1335805486,50770031,5-C2LXKBW2RUBALJ,COMPLETED,11/9/2021,233074,9,10066,426250,445250,42625
7737253689,37790412,5-C2CUNELYCUMARJ,UNALLOCATED,11/10/2021,105780,9,1510,100000,127000,22727
7525251621,17714298,VNGFVN000007g6,COMPLETED,11/11/2021,994053,9,1510,115000,149000,10455
3797667903,37790412,5-CZLBCYWCTJTJNE,COMPLETED,11/12/2021,291501,9,1510,150000,167000,34091
6933556776,29719870,5-C23WGZLARUMUG6,UNALLOCATED,11/13/2021,1089706,83,4501,17000,39000,3091
4029404658,57422427,5-CZN1WF2CLALKRA,COMPLETED,11/14/2021,41983,83,4501,25000,49000,3409
5442203193,13633008,5-CYUGRAB1WE5AEE,CANCELLED_DRIVER,11/15/2021,84916,9,1510,318000,351000,43364
5704625606,78434551,5-C2ABNKKAAEDXT2,COMPLETED,11/16/2021,656216,14,3490,100000,118000,14545
7953283314,89284768,VNGFVN00000074,COMPLETED,11/17/2021,100004,9,1510,84000,105000,16800
4686570174,69361487,5-C2TKT65DWCLYNT,COMPLETED,11/18/2021,113120,9,1510,28000,48000,6364
1719811995,17714298,VNGFVN00000460,COMPLETED,11/19/2021,117247,9,1510,143000,165000,16900
6519913221,32336546,5-C2U2G75HKFLZCX,UNALLOCATED,11/20/2021,11890,9,1510,37000,65000,8409
5395665214,81676526,5-CZJGMBDVJGKTGE,UNALLOCATED,11/21/2021,876710,9,1510,55000,75000,12500
4288189873,17433986,5-C2VZJ22UPEBBCN,UNALLOCATED,11/22/2021,48914,9,1510,270000,291000,36818
3386407946,78299912,5-C2M2SEEDCYTBET,COMPLETED,11/23/2021,647933,9,1510,295000,312000,53636
5598273518,78820081,5-C23VJEK3A7C3LA,UNALLOCATED,11/24/2021,380158,9,1510,46000,71000,8364
2810251792,82610716,5-CZAENGLJHBUAC2,UNALLOCATED,11/25/2021,287778,9,1510,90000,107000,12273
3601029577,15515239,5-C2NYA7JDRGDGWA,COMPLETED,11/26/2021,70612,9,1510,27000,49000,4909
8656851852,57431439,5-CZDXGYKZTT4ACT,CANCELLED_DRIVER,11/27/2021,51624,93,9032,39000,58000,5318
8771162990,16747073,AWgntOQiU0GQ11lNa__w,CANCELLED_DRIVER,11/28/2021,93935,9,1510,27000,47000,6136
1223608220,49303904,5-C23XJ24VEBCAE6,CANCELLED_DRIVER,11/29/2021,143130,108,7180,35000,64000,6364
8794003742,83918962,5-C23HGPDCA7UGJ6,UNALLOCATED,11/30/2021,122683,9,1510,38000,58000,8636
6079710022,16079061,5-C2LVTF23RK2AKE,UNALLOCATED,12/1/2021,47878,83,4501,39000,61000,5318
2714976230,91311000,5-CZNCL8KTLEEWAJ,UNALLOCATED,12/2/2021,38669,9,1510,20000,40000,4545
4602205544,64223232,5-C2WKKAC1CKWXR2,COMPLETED,12/3/2021,52306,9,10066,22000,46000,3000
5879507079,64311991,5-CZCEHBVEWB4YDA,COMPLETED,12/4/2021,113613,95,9550,25000,44000,4545
5876948479,64223232,5-C2ACG63ZV8JZVJ,COMPLETED,12/5/2021,105034,9,1510,150000,167000,34091
